id;region_id;area_id;city_id;street_id;shortname_region;formalname_region;shortname_area;formalname_area;shortname_city;formalname_city;shortname_street;formalname_street;house_number;building;block;letter;address;houseguid;management_organization_id;built_year;exploitation_start_year;project_type;house_type;is_alarm;method_of_forming_overhaul_fund;floor_count_max;floor_count_min;entrance_count;elevators_count;energy_efficiency;quarters_count;living_quarters_count;unliving_quarters_count;area_total;area_residential;area_non_residential;area_common_property;area_land;parking_square;playground;sportsground;other_beautification;foundation_type;floor_type;wall_material;basement_area;chute_type;chute_count;electrical_type;electrical_entries_count;heating_type;hot_water_type;cold_water_type;sewerage_type;sewerage_cesspools_volume;gas_type;ventilation_type;firefighting_type;drainage_type
6851310;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;4b2212d8-0fd0-4cf3-b9de-f168cff10b08;Респ;Татарстан;;;г;Казань;ул;Юлиуса Фучика;14Б;;;;Респ. Татарстан, г. Казань, ул. Юлиуса Фучика, д. 14Б;38df868d-9573-4dde-9c21-2ca617a18470;7883375;2004;2004;1-447 С-40;Многоквартирный дом;Нет;На специальном счете организации;10;10;5;5;Не присвоен;190;190;0;14035,9;13329,1;0;0;7100;214;499;499;156;Столбчатый;Железобетонные;Каменные, кирпичные;1800;На лестничной клетке;5;Центральное;4;Не заполнено;Центральное (закрытая система);Центральное;Центральное;0;Отсутствует;Вытяжная вентиляция;Отсутствует;Внутренние водостоки
9079719;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;4b2212d8-0fd0-4cf3-b9de-f168cff10b08;Респ;Татарстан;;;г;Казань;ул;Юлиуса Фучика;14В;;;;Респ. Татарстан, г. Казань, ул. Юлиуса Фучика, д. 14В;6e9e04f4-dc72-4902-89b3-d7f7ebc7db18;7883405;2014;2015;индивид.;Многоквартирный дом;Нет;На счете регионального оператора;19;16;5;10;B;345;344;1;22940,4;21758,3;1182,1;0;0;0;499;499;;Столбчатый;Железобетонные;Монолитные;0;Отсутствует;0;Центральное;2;Центральное;Центральное (закрытая система);Центральное;Центральное;;Отсутствует;Приточно-вытяжная вентиляция;Автоматическая;Внутренние водостоки
6851331;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;4b2212d8-0fd0-4cf3-b9de-f168cff10b08;Респ;Татарстан;;;г;Казань;ул;Юлиуса Фучика;16;;;;Респ. Татарстан, г. Казань, ул. Юлиуса Фучика, д. 16;39478d93-c813-48cb-9501-aeb3206f2b88;8918138;1990;1990;124;Многоквартирный дом;Нет;На счете регионального оператора;10;10;3;3;Не присвоен;120;120;0;7232,5;6355,2;0;22;72842;0;500;500;0;Столбчатый;Железобетонные;Каменные, кирпичные;8769;На лестничной клетке;3;Центральное;2;Центральное;Центральное (открытая система);Центральное;Центральное;0;Центральное;Приточно-вытяжная вентиляция;Отсутствует;Внутренние водостоки
6851334;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;4b2212d8-0fd0-4cf3-b9de-f168cff10b08;Респ;Татарстан;;;г;Казань;ул;Юлиуса Фучика;18;;;;Респ. Татарстан, г. Казань, ул. Юлиуса Фучика, д. 18;3c648377-55d7-475d-904b-85f9c1f930b6;8918138;1990;1990;124;Многоквартирный дом;Нет;На счете регионального оператора;10;10;4;4;Не присвоен;160;160;0;8482,3;8463,9;0;22;88461;0;500;500;0;Столбчатый;Железобетонные;Каменные, кирпичные;1169;На лестничной клетке;4;Центральное;1;Центральное;Центральное (открытая система);Центральное;Центральное;0;Центральное;Приточно-вытяжная вентиляция;Отсутствует;Внутренние водостоки
6851340;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;4b2212d8-0fd0-4cf3-b9de-f168cff10b08;Респ;Татарстан;;;г;Казань;ул;Юлиуса Фучика;20;;;;Респ. Татарстан, г. Казань, ул. Юлиуса Фучика, д. 20;0ac88fa4-56de-44eb-9744-f3cf9f52664f;8939970;1990;1990;124;Многоквартирный дом;Нет;На счете регионального оператора;10;10;4;4;Не присвоен;158;158;0;13069,8;8391;0;22;61964;0;500;500;0;Столбчатый;Железобетонные;Каменные, кирпичные;1746;На лестничной клетке;4;Центральное;2;Центральное;Центральное (открытая система);Центральное;Центральное;0;Центральное;Приточно-вытяжная вентиляция;Отсутствует;Внутренние водостоки
6851343;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;4b2212d8-0fd0-4cf3-b9de-f168cff10b08;Респ;Татарстан;;;г;Казань;ул;Юлиуса Фучика;22;;;;Респ. Татарстан, г. Казань, ул. Юлиуса Фучика, д. 22;acaacc72-1e74-4de5-9d9d-36efda97ed70;8918138;1993;1993;124;Многоквартирный дом;Нет;На счете регионального оператора;14;14;1;2;Не присвоен;96;95;1;5674,1;4741,6;22;22;61907;0;500;500;0;Столбчатый;Железобетонные;Каменные, кирпичные;5343;На лестничной клетке;1;Центральное;3;Центральное;Центральное (открытая система);Центральное;Центральное;0;Отсутствует;Приточно-вытяжная вентиляция;Автоматическая;Внутренние водостоки
6851349;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;4b2212d8-0fd0-4cf3-b9de-f168cff10b08;Респ;Татарстан;;;г;Казань;ул;Юлиуса Фучика;24;;;;Респ. Татарстан, г. Казань, ул. Юлиуса Фучика, д. 24;132d236f-2b4b-4d77-8d43-0dcc82cd5714;8918138;1993;1993;124;Многоквартирный дом;Нет;На счете регионального оператора;14;14;1;2;Не присвоен;97;96;1;5603,2;4915;43,3;22;117499;0;500;500;0;Столбчатый;Железобетонные;Каменные, кирпичные;5764;На лестничной клетке;1;Центральное;3;Центральное;Центральное (открытая система);Центральное;Центральное;0;Автономное;Приточно-вытяжная вентиляция;Автоматическая;Внутренние водостоки
6851352;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;4b2212d8-0fd0-4cf3-b9de-f168cff10b08;Респ;Татарстан;;;г;Казань;ул;Юлиуса Фучика;28;;;;Респ. Татарстан, г. Казань, ул. Юлиуса Фучика, д. 28;91ce173e-dfce-4e97-9030-6da9d2fd1b0f;6757907;1989;1989;Неопределен;Многоквартирный дом;Нет;На счете регионального оператора;9;9;3;3;Не присвоен;108;108;;6342,9;3518,4;0;0;;;498;498;;Сплошной;Железобетонные;Каменные, кирпичные;8655;Квартирные;0;Не заполнено;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;;Автономное;Не заполнено;Не заполнено;Не заполнено
6851355;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;4b2212d8-0fd0-4cf3-b9de-f168cff10b08;Респ;Татарстан;;;г;Казань;ул;Юлиуса Фучика;30;;;;Респ. Татарстан, г. Казань, ул. Юлиуса Фучика, д. 30;db04bc4e-9c00-4aaa-b2e6-a25286f3cd37;8918138;1990;1990;124;Многоквартирный дом;Нет;На счете регионального оператора;9;9;3;3;Не присвоен;110;105;5;6485,9;5572,2;452,6;22;64806;0;500;500;0;Столбчатый;Железобетонные;Каменные, кирпичные;8786;На лестничной клетке;3;Центральное;2;Центральное;Центральное (открытая система);Центральное;Центральное;0;Центральное;Приточно-вытяжная вентиляция;Отсутствует;Внутренние водостоки
6851358;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;4b2212d8-0fd0-4cf3-b9de-f168cff10b08;Респ;Татарстан;;;г;Казань;ул;Юлиуса Фучика;34;;;;Респ. Татарстан, г. Казань, ул. Юлиуса Фучика, д. 34;eae50961-2c2c-4b01-a88d-7d4f6cb1910d;8939970;1988;1988;124;Многоквартирный дом;Нет;На счете регионального оператора;9;9;10;10;Не присвоен;323;311;12;25680;18002,4;3071,1;0;172826;0;500;500;0;Столбчатый;Железобетонные;Каменные, кирпичные;3227;На лестничной клетке;10;Центральное;6;Центральное;Центральное (открытая система);Центральное;Центральное;0;Центральное;Приточно-вытяжная вентиляция;Отсутствует;Внутренние водостоки
6851361;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;4b2212d8-0fd0-4cf3-b9de-f168cff10b08;Респ;Татарстан;;;г;Казань;ул;Юлиуса Фучика;36;;;;Респ. Татарстан, г. Казань, ул. Юлиуса Фучика, д. 36;de4bfd68-d34f-4594-a3e5-2338d22ea60d;7008265;1977;1977;468С;Многоквартирный дом;Нет;На счете регионального оператора;9;9;5;5;Не присвоен;180;180;;9915,5;9515,5;;;;;498;498;;Отсутствует;Иные;Иные;;Отсутствует;0;Не заполнено;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;;Не заполнено;Не заполнено;Не заполнено;Не заполнено
6851364;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;4b2212d8-0fd0-4cf3-b9de-f168cff10b08;Респ;Татарстан;;;г;Казань;ул;Юлиуса Фучика;38;;;;Респ. Татарстан, г. Казань, ул. Юлиуса Фучика, д. 38;6b8f7fca-f338-4af3-9e48-7c9c17f04f32;8939970;1978;1978;468С;Многоквартирный дом;Нет;На счете регионального оператора;9;9;4;4;Не присвоен;142;142;0;9089,7;7554,7;0;0;5880;0;500;500;0;Столбчатый;Железобетонные;Панельные;12403;На лестничной клетке;4;Центральное;2;Центральное;Центральное (открытая система);Центральное;Центральное;0;Центральное;Приточно-вытяжная вентиляция;Отсутствует;Внутренние водостоки
6851370;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;4b2212d8-0fd0-4cf3-b9de-f168cff10b08;Респ;Татарстан;;;г;Казань;ул;Юлиуса Фучика;42;;;;Респ. Татарстан, г. Казань, ул. Юлиуса Фучика, д. 42;82f1fcb6-1196-4c9b-9efe-ad6c936c2750;8939970;1978;1978;468С;Многоквартирный дом;Нет;На счете регионального оператора;9;1;8;8;Не присвоен;279;269;10;17482,7;14220,7;1232;0;62957;0;500;500;0;Столбчатый;Железобетонные;Каменные, кирпичные;23341;На лестничной клетке;8;Центральное;4;Центральное;Центральное (открытая система);Центральное;Центральное;0;Центральное;Приточно-вытяжная вентиляция;Отсутствует;Внутренние водостоки
6851373;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;4b2212d8-0fd0-4cf3-b9de-f168cff10b08;Респ;Татарстан;;;г;Казань;ул;Юлиуса Фучика;44;;;;Респ. Татарстан, г. Казань, ул. Юлиуса Фучика, д. 44;901441e2-eba6-4a8a-8211-60460103b3d1;8939970;1978;1978;468С;Многоквартирный дом;Нет;На счете регионального оператора;9;9;9;9;Не присвоен;324;324;0;21680,5;17812,95;0;0;94994;0;500;500;0;Столбчатый;Железобетонные;Панельные;28638;На лестничной клетке;9;Центральное;4;Центральное;Центральное (открытая система);Центральное;Центральное;0;Центральное;Приточно-вытяжная вентиляция;Отсутствует;Внутренние водостоки
6851376;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;4b2212d8-0fd0-4cf3-b9de-f168cff10b08;Респ;Татарстан;;;г;Казань;ул;Юлиуса Фучика;48;;;;Респ. Татарстан, г. Казань, ул. Юлиуса Фучика, д. 48;9706d2d4-8899-4789-ae5f-8aa9f38e3e13;8939970;1977;1977;468С;Многоквартирный дом;Нет;На счете регионального оператора;9;9;4;4;Не присвоен;144;144;0;9280;7539,7;0;0;194101;0;500;500;0;Столбчатый;Железобетонные;Каменные, кирпичные;12355;На лестничной клетке;4;Центральное;2;Центральное;Центральное (открытая система);Центральное;Центральное;0;Центральное;Приточно-вытяжная вентиляция;Отсутствует;Внутренние водостоки
6851382;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;4b2212d8-0fd0-4cf3-b9de-f168cff10b08;Респ;Татарстан;;;г;Казань;ул;Юлиуса Фучика;49;;;;Респ. Татарстан, г. Казань, ул. Юлиуса Фучика, д. 49;50c967c5-b007-45f4-bce2-10d7ac9c6d55;7404433;2000;2000;Неопределен;Многоквартирный дом;Нет;На специальном счете организации;14;14;1;2;Не присвоен;94;94;;5624,7;4525,2;;;;;498;498;;Отсутствует;Иные;Иные;;Отсутствует;;Не заполнено;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;;Не заполнено;Не заполнено;Не заполнено;Не заполнено
6851385;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;4b2212d8-0fd0-4cf3-b9de-f168cff10b08;Респ;Татарстан;;;г;Казань;ул;Юлиуса Фучика;50;;;;Респ. Татарстан, г. Казань, ул. Юлиуса Фучика, д. 50;2552219b-4168-4804-b3ce-b8c2f66c8173;8939970;1978;1978;468С;Многоквартирный дом;Нет;На счете регионального оператора;9;9;9;9;Не присвоен;337;322;15;21615,6;17134,69;1425,1;0;73157;0;500;500;0;Столбчатый;Железобетонные;Каменные, кирпичные;28621;На лестничной клетке;9;Центральное;4;Центральное;Центральное (открытая система);Центральное;Центральное;0;Центральное;Приточно-вытяжная вентиляция;Отсутствует;Внутренние водостоки
6851388;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;4b2212d8-0fd0-4cf3-b9de-f168cff10b08;Респ;Татарстан;;;г;Казань;ул;Юлиуса Фучика;51;;;;Респ. Татарстан, г. Казань, ул. Юлиуса Фучика, д. 51;8b499cee-aa90-46ee-af00-2e4c82d4ac01;7008457;1988;1988;Неопределен;Многоквартирный дом;Нет;На специальном счете организации;9;9;4;4;Не присвоен;144;144;;7838,8;4550,3;;;;;498;498;;Отсутствует;Иные;Иные;;Отсутствует;0;Не заполнено;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;;Не заполнено;Не заполнено;Не заполнено;Не заполнено
6851391;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;4b2212d8-0fd0-4cf3-b9de-f168cff10b08;Респ;Татарстан;;;г;Казань;ул;Юлиуса Фучика;52;;;;Респ. Татарстан, г. Казань, ул. Юлиуса Фучика, д. 52;cd4e7bc6-1b75-4bdd-99c9-5ab253a98b8b;8937165;1981;1982;индивид.;Многоквартирный дом;Нет;На счете регионального оператора;9;9;10;10;Не присвоен;322;320;2;17453,4;17378,15;116;0;1081111;0;500;500;0;Столбчатый;Железобетонные;Панельные;28888;На лестничной клетке;10;Центральное;4;Центральное;Центральное (открытая система);Центральное;Центральное;0;Центральное;Приточно-вытяжная вентиляция;Отсутствует;Внутренние водостоки
6851394;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;4b2212d8-0fd0-4cf3-b9de-f168cff10b08;Респ;Татарстан;;;г;Казань;ул;Юлиуса Фучика;53;;;;Респ. Татарстан, г. Казань, ул. Юлиуса Фучика, д. 53;0d000808-c20d-4be9-94be-b693ad22854a;6757591;2004;2004;индивид.;Многоквартирный дом;Нет;На специальном счете организации;14;14;1;2;Не присвоен;73;69;4;5551,3;5235,3;356,9;356,9;4437;400;499;499;;Ленточный;Железобетонные;Каменные, кирпичные;827;На лестничной клетке;0;Центральное;2;Центральное;Центральное (закрытая система);Центральное;Центральное;0;Отсутствует;Приточно-вытяжная вентиляция;Пожарные гидранты;Внутренние водостоки
6851397;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;4b2212d8-0fd0-4cf3-b9de-f168cff10b08;Респ;Татарстан;;;г;Казань;ул;Юлиуса Фучика;54;;;;Респ. Татарстан, г. Казань, ул. Юлиуса Фучика, д. 54;619c178e-d040-4bd3-9ef6-9f817dda2854;6756131;1981;1981;Неопределен;Многоквартирный дом;Нет;На специальном счете организации;9;9;4;4;Не присвоен;144;144;;9137,6;7721,8;;;;;498;498;;Отсутствует;Иные;Иные;;Отсутствует;0;Не заполнено;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;;Не заполнено;Не заполнено;Не заполнено;Не заполнено
6851400;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;4b2212d8-0fd0-4cf3-b9de-f168cff10b08;Респ;Татарстан;;;г;Казань;ул;Юлиуса Фучика;55;;;;Респ. Татарстан, г. Казань, ул. Юлиуса Фучика, д. 55;324899a0-29b4-4880-8f3b-65f707346742;8918350;2005;2005;Неопределен;Многоквартирный дом;Нет;На счете регионального оператора;14;14;1;2;Не присвоен;74;70;4;5808,6;5074,7;381,9;352;3675;0;499;499;;Свайный;Железобетонные;Каменные, кирпичные;110;Отсутствует;0;Центральное;2;Центральное;Центральное (закрытая система);Центральное;Центральное;0;Отсутствует;Приточно-вытяжная вентиляция;Пожарные гидранты;Внутренние водостоки
6851403;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;4b2212d8-0fd0-4cf3-b9de-f168cff10b08;Респ;Татарстан;;;г;Казань;ул;Юлиуса Фучика;55А;;;;Респ. Татарстан, г. Казань, ул. Юлиуса Фучика, д. 55А;3f02a86a-5ab8-43ba-a097-e3191338367f;6757799;2007;2007;Неопределен;Многоквартирный дом;Нет;На счете регионального оператора;14;14;1;2;B+;70;70;;6909,6;5529,5;;;;;498;498;;Отсутствует;Иные;Иные;;Отсутствует;0;Центральное;0;Центральное;Центральное (открытая система);Центральное;Центральное;;Не заполнено;Вытяжная вентиляция;Не заполнено;Не заполнено
6851406;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;4b2212d8-0fd0-4cf3-b9de-f168cff10b08;Респ;Татарстан;;;г;Казань;ул;Юлиуса Фучика;56;;;;Респ. Татарстан, г. Казань, ул. Юлиуса Фучика, д. 56;37da7b3f-805d-42d9-98fa-617eb4a4a46d;6756377;1980;1980;Неопределен;Многоквартирный дом;Нет;На специальном счете организации;9;9;4;4;Не присвоен;144;144;;7740;4517,8;;;;;498;498;;Отсутствует;Иные;Иные;;Отсутствует;0;Не заполнено;;Центральное;Центральное (открытая система);Центральное;Не заполнено;;Отсутствует;Не заполнено;Отсутствует;Не заполнено
6851409;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;4b2212d8-0fd0-4cf3-b9de-f168cff10b08;Респ;Татарстан;;;г;Казань;ул;Юлиуса Фучика;58;;;;Респ. Татарстан, г. Казань, ул. Юлиуса Фучика, д. 58;4bce358c-1382-4cae-a5a1-369d81d76ae2;6758243;1981;1981;Неопределен;Многоквартирный дом;Нет;На счете регионального оператора;9;9;4;4;Не присвоен;144;144;;7615,8;4473,9;;;;;498;498;;Отсутствует;Иные;Иные;;Отсутствует;0;Не заполнено;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;;Не заполнено;Не заполнено;Не заполнено;Не заполнено
7405156;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;4b2212d8-0fd0-4cf3-b9de-f168cff10b08;Респ;Татарстан;;;г;Казань;ул;Юлиуса Фучика;58б;;;;Респ. Татарстан, г. Казань, ул. Юлиуса Фучика, д. 58б;f6d235a2-c08c-d7b2-89e7-bcbed73aea72;7404525;2010;2011;1-447 С-40;Многоквартирный дом;Нет;На специальном счете организации;16;16;2;4;Не присвоен;256;256;0;21750,5;15107,4;6643,1;0;16332;;499;499;;Сплошной;Железобетонные;Иные;5516;На лестничной клетке;0;Центральное;1;Центральное;Центральное (открытая система);Центральное;Центральное;0;Отсутствует;Приточная вентиляция;Автоматическая;Внутренние водостоки
6851421;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;4b2212d8-0fd0-4cf3-b9de-f168cff10b08;Респ;Татарстан;;;г;Казань;ул;Юлиуса Фучика;62;;;;Респ. Татарстан, г. Казань, ул. Юлиуса Фучика, д. 62;5a19eaca-bb9f-43a9-a3a0-17eeb2e08735;8937165;1980;1980;468С;Многоквартирный дом;Нет;На счете регионального оператора;9;9;4;4;Не присвоен;148;144;4;9245,9;7534,6;198;0;2136394;0;500;500;0;Столбчатый;Железобетонные;Панельные;12198;На лестничной клетке;4;Центральное;2;Центральное;Центральное (открытая система);Центральное;Центральное;0;Центральное;Приточно-вытяжная вентиляция;Отсутствует;Внутренние водостоки
6851424;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;4b2212d8-0fd0-4cf3-b9de-f168cff10b08;Респ;Татарстан;;;г;Казань;ул;Юлиуса Фучика;62А;;;;Респ. Татарстан, г. Казань, ул. Юлиуса Фучика, д. 62А;a246129a-96a1-42a1-a774-80e32c7e89c5;7008495;2006;2006;Неопределен;Многоквартирный дом;Нет;На счете регионального оператора;10;10;3;3;Не присвоен;140;140;;8808,7;7260,09;;;;0;500;500;;Отсутствует;Иные;Иные;;На лестничной клетке;0;Центральное;3;Центральное;Центральное (открытая система);Центральное;Центральное;;Центральное;Приточно-вытяжная вентиляция;Отсутствует;Внутренние водостоки
6851427;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;4b2212d8-0fd0-4cf3-b9de-f168cff10b08;Респ;Татарстан;;;г;Казань;ул;Юлиуса Фучика;64;;1;;Респ. Татарстан, г. Казань, ул. Юлиуса Фучика, д. 64, к. 1;4fde76a4-9ede-47a5-ac5f-f6abff9cbe59;6756763;1984;1984; 1 - 528- КП80 ЭК;Многоквартирный дом;Нет;На счете регионального оператора;14;1;1;2;Не присвоен;96;96;0;4990,5;2730,8;0;0;1678;1;500;500;;Ленточный;Железобетонные;Каменные, кирпичные;396;Отсутствует;0;Центральное;2;Центральное;Центральное (открытая система);Центральное;Центральное;0;Отсутствует;Вытяжная вентиляция;Автоматическая;Внутренние водостоки
6851430;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;4b2212d8-0fd0-4cf3-b9de-f168cff10b08;Респ;Татарстан;;;г;Казань;ул;Юлиуса Фучика;64;;2;;Респ. Татарстан, г. Казань, ул. Юлиуса Фучика, д. 64, к. 2;5f728743-7557-4089-8483-f826b1f30ae5;6756957;1984;1984;Неопределен;Многоквартирный дом;Нет;На специальном счете организации;14;14;1;2;Не присвоен;96;96;;4615,3;4615,3;;;2380;;498;498;;Сборный;Железобетонные;Каменные, кирпичные;;Отсутствует;0;Центральное;;Центральное;Центральное (открытая система);Центральное;Центральное;;Отсутствует;Не заполнено;Не заполнено;Не заполнено
9127062;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;4b2212d8-0fd0-4cf3-b9de-f168cff10b08;Респ;Татарстан;;;г;Казань;ул;Юлиуса Фучика;64;;3;;Респ. Татарстан, г. Казань, ул. Юлиуса Фучика, д. 64, к. 3;73c168f3-6376-4baa-8422-341063eae59a;8937165;;;;Не заполнено;Нет;Не заполнено;;;;;Не заполнено;0;;;;;;;;;498;498;;Не заполнено;Не заполнено;Не заполнено;;Не заполнено;;Не заполнено;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;;Не заполнено;Не заполнено;Не заполнено;Не заполнено
6851433;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;4b2212d8-0fd0-4cf3-b9de-f168cff10b08;Респ;Татарстан;;;г;Казань;ул;Юлиуса Фучика;64;;3;;Респ. Татарстан, г. Казань, ул. Юлиуса Фучика, д. 64, к. 3;73c168f3-6376-4baa-8422-341063eae59a;8937165;1984;1984;468С;Многоквартирный дом;Нет;На счете регионального оператора;14;14;1;2;Не присвоен;95;95;0;6614,3;4559,9;0;20;52333;0;500;500;0;Столбчатый;Железобетонные;Каменные, кирпичные;5633;На лестничной клетке;1;Центральное;4;Центральное;Центральное (открытая система);Центральное;Центральное;0;Отсутствует;Приточно-вытяжная вентиляция;Автоматическая;Внутренние водостоки
6851436;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;4b2212d8-0fd0-4cf3-b9de-f168cff10b08;Респ;Татарстан;;;г;Казань;ул;Юлиуса Фучика;66;;;;Респ. Татарстан, г. Казань, ул. Юлиуса Фучика, д. 66;450d7629-f54f-4389-b900-edb83eea5a36;6758157;;1980;;Многоквартирный дом;Нет;Не заполнено;9;;4;4;Не заполнено;0;;;7621,6;7621,6;0;;;;498;498;;Не заполнено;Не заполнено;Панельные;;Не заполнено;;Не заполнено;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;;Не заполнено;Не заполнено;Не заполнено;Не заполнено
6851439;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;4b2212d8-0fd0-4cf3-b9de-f168cff10b08;Респ;Татарстан;;;г;Казань;ул;Юлиуса Фучика;68;;;;Респ. Татарстан, г. Казань, ул. Юлиуса Фучика, д. 68;809e8bd5-af17-40a6-96dd-3a0e66d3c2ef;8937165;1980;1980;468С;Многоквартирный дом;Нет;На счете регионального оператора;9;9;4;4;Не присвоен;144;144;0;9152,5;7437,6;0;1669,7;18164;0;500;500;0;Столбчатый;Железобетонные;Панельные;12899;На лестничной клетке;4;Центральное;4;Центральное;Центральное (открытая система);Центральное;Центральное;0;Центральное;Приточно-вытяжная вентиляция;Отсутствует;Внутренние водостоки
6851442;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;4b2212d8-0fd0-4cf3-b9de-f168cff10b08;Респ;Татарстан;;;г;Казань;ул;Юлиуса Фучика;69;;;;Респ. Татарстан, г. Казань, ул. Юлиуса Фучика, д. 69;bc781e31-81ff-4986-8ae9-7dd852bbc508;8918138;1989;1989;124;Многоквартирный дом;Нет;На счете регионального оператора;9;9;1;1;Не присвоен;89;89;0;3942,6;3223,6;0;22;64787;0;500;500;0;Столбчатый;Железобетонные;Каменные, кирпичные;5162;На лестничной клетке;1;Центральное;2;Центральное;Центральное (открытая система);Центральное;Центральное;0;Центральное;Приточно-вытяжная вентиляция;Отсутствует;Внутренние водостоки
6851445;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;4b2212d8-0fd0-4cf3-b9de-f168cff10b08;Респ;Татарстан;;;г;Казань;ул;Юлиуса Фучика;71;;;;Респ. Татарстан, г. Казань, ул. Юлиуса Фучика, д. 71;110b6bc6-76b4-43c1-90dc-8e05d3c52706;8918138;1987;1987;124;Многоквартирный дом;Нет;На счете регионального оператора;9;9;1;1;Не присвоен;89;89;0;3154,7;3154,7;0;22;73557;0;500;500;0;Столбчатый;Железобетонные;Каменные, кирпичные;514;На лестничной клетке;1;Центральное;2;Центральное;Центральное (открытая система);Центральное;Центральное;0;Центральное;Приточно-вытяжная вентиляция;Отсутствует;Внутренние водостоки
